mix_id,audio_url,audio_length,audio_size,audio_sr,audio_source,num_tracks,all_ided,num_ided_tracks,dj_id
2tm966j9,https://soundcloud.com/noraenpure/purified-148,3600.0391836735,54.9330339432,44100,soundcloud,11,True,11,noraenpure
qkdcdvk,https://youtu.be/sahQjirXw34,3614.3666041667,112.9611940384,48000,youtube,20,True,20,bingoplayers
1p8v5sw9,https://youtu.be/UpPCZlIk75w,3377.5695,104.0768480301,48000,youtube,18,True,18,hardwell
186mvq7k,https://youtu.be/s7j3sHQ0438,3446.8114166667,105.4537324905,48000,youtube,17,True,17,hardwell
tcbk6pk,https://www.mixcloud.com/Showtek/skink-radio-077-presented-by-showtek/,3600.2075283447,107.2248754501,44100,mixcloud,18,True,18,showtek
187bfhwk,https://soundcloud.com/sandervandoorn/sander-van-doorn-identity-480,3373.3485714286,51.4740104675,44100,soundcloud,18,True,18,sandervandoorn
1b38hjl9,https://www.mixcloud.com/DaddysGroove/genesis-267-daddys-groove-official-podcast/,3314.5556462585,100.9266729355,44100,mixcloud,13,True,13,daddysgroove
4bgpvk1,https://youtu.be/VuvmEBXb_WQ,3093.46175,94.4413576126,48000,youtube,16,True,16,firebeatz
11nmd009,https://soundcloud.com/chocolate-puma/2016a,2636.6693877551,40.2331781387,44100,soundcloud,16,True,16,chocolatepuma
20dp44tk,https://soundcloud.com/firebeatz/firebeatz-presents-firebeatz-radio-183,3601.972244898,54.9625301361,44100,soundcloud,15,True,15,firebeatz
2rrccj6k,https://soundcloud.com/wukileaks/wukileaks-wednesday-001-diplo,3601.9983673469,54.962928772,44100,soundcloud,16,True,16,wuki
1r48zryt,https://www.mixcloud.com/AZ_Music/bob-sinclar-the-bob-sinclar-show-530/,3547.3589115646,105.1192121506,44100,mixcloud,12,True,12,bobsinclar
253tnhqt,https://soundcloud.com/igniterecordings/firebeatz-presents-ignite-radio-088,3601.92,54.9617328644,44100,soundcloud,17,True,17,firebeatz
ztl3y89,https://soundcloud.com/ferry-corsten/corstens-countdown-529,3528.3853061224,53.839682579,44100,soundcloud,12,True,12,ferrycorsten
17b0h7ut,https://www.mixcloud.com/leandrodasilvabis/the-lizard-5/,3598.3963718821,107.6685504913,44100,mixcloud,16,True,16,leandrodasilva
14jxbjnk,https://soundcloud.com/claptone/clapcast-223,3668.8457142857,55.9829387665,44100,soundcloud,12,True,12,claptone
1wrsm9z1,https://www.mixcloud.com/AZ_Music/tchami-revelations-radio-006/,3509.1388662131,103.2899122238,44100,mixcloud,17,True,17,tchami
8kzpth1,https://soundcloud.com/iamtchami/tchami-confessions-3,4420.9893877551,67.4597406387,44100,soundcloud,24,True,24,tchami
rh2u0g1,https://www.mixcloud.com/AZ_Music/chocolate-puma-spinnin-sessions-308a/,3603.0403628118,104.6888685226,44100,mixcloud,20,True,20,chocolatepuma
1cy29g6k,https://youtu.be/LKpCweqWlSI,3280.5100833333,97.75893116,48000,youtube,14,True,14,dimitrivangeliswyman
1gsctygt,https://soundcloud.com/calvinloguedj/analogue-sessions-003,3354.3575510204,51.1842298508,44100,soundcloud,12,True,12,calvinlogue
1ylwl7zt,https://soundcloud.com/claptone/clapcast-199,3659.2587755102,55.8366537094,44100,soundcloud,13,True,13,claptone
27x46ufk,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-474,3587.5526530612,54.7425050735,44100,soundcloud,18,True,18,morganpage
kwbct2t,https://soundcloud.com/yves-v/v-sessions-200,3027.4351020408,46.1957893372,44100,soundcloud,14,True,14,yvesv
8gpz0g9,https://soundcloud.com/johnocallaghan/john-ocallaghan-live-fsoe400usa-san-jose,3564.1730612245,136.4669771194,44100,soundcloud,13,True,13,johnocallaghan
2cn89gq1,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-174/,3598.9072108844,106.9421415329,44100,mixcloud,14,True,14,robinschulz
1jmh97j9,https://www.mixcloud.com/AZ_Music/dimitri-vegas-like-mike-smash-the-house-296/,3553.3496598639,103.9005022049,44100,mixcloud,16,True,16,dimitrivegasandlikemike
3jnv29t,https://soundcloud.com/alyandfila/aly-fila-live-edc-las-vegas-2015,3433.9265306122,52.3983564377,44100,soundcloud,12,True,12,alyfila
xxcptj1,https://youtu.be/y1dl42tj92s,3642.8574791667,112.0171937943,48000,youtube,24,True,24,unknown
1lfz4dy9,https://www.mixcloud.com/PAUL_DI/welcome-2018-with-tiesto-1824/,3409.1537414966,98.643155098,44100,mixcloud,17,True,17,tiesto
2pw6fwrk,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-134,3318.7787755102,50.6413412094,44100,soundcloud,18,True,18,mikewilliams
2cn24uq9,https://www.mixcloud.com/Wolfpack/wolfpack-midnight-hour-69/,3704.2329251701,110.591170311,44100,mixcloud,22,True,22,wolfpack
16dklmfk,https://soundcloud.com/ravecultureradio/ww-rave-culture-radio-039,3615.7648979592,55.1729898453,44100,soundcloud,18,True,18,wandw
2rpxqzw1,https://www.mixcloud.com/robinschulz/robin-schulz-sugar-radio-098/,3599.5109297052,107.9001245499,44100,mixcloud,15,True,15,robinschulz
5l56s19,https://youtu.be/XnvTFrZ6xsg,5816.24525,179.628613472,48000,youtube,33,True,33,unknown
2rqs85qk,https://youtu.be/lp_eFrApeJI,3631.4100416667,109.0360536575,48000,youtube,11,True,11,alyfila
2k5fdpvt,https://soundcloud.com/enhanced/enhanced-sessions-431-with,3495.68,53.3406391144,44100,soundcloud,13,True,13,johanvilborg
ms7hc51,https://www.mixcloud.com/toolroom/toolroom-radio-ep488-presented-by-mark-knight/,3599.9753287982,107.610704422,44100,mixcloud,27,True,27,markknight
16fwcb9,https://soundcloud.com/skinkofficial/skinkalation-vol-1-mixed-by-showtek,2717.3616326531,41.4644441605,44100,soundcloud,11,True,11,showtek
2gdpp0b1,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-205/,3600.1146485261,105.7401256561,44100,mixcloud,17,True,17,martingarrix
29sulcf1,https://www.mixcloud.com/AZ_Music/dimitri-vegas-like-mike-smash-the-house-328/,3471.4296598639,101.0296068192,44100,mixcloud,19,True,19,dimitrivegasandlikemike
27wsk7c1,https://www.mixcloud.com/AZ_Music/dimitri-vegas-like-mike-smash-the-house-306/,3585.3931972789,104.4925107956,44100,mixcloud,17,True,17,dimitrivegasandlikemike
2dl3tgbk,https://www.mixcloud.com/afrojack/afrojack-pres-jacked-radio-ep-403/,3579.1702494331,106.5635271072,44100,mixcloud,22,True,22,afrojack
x0g7cdk,https://www.mixcloud.com/538dancedepartment/the-best-of-dance-department-631-dj-special-the-chainsmokers/,3161.3968253968,92.4909696579,44100,mixcloud,14,True,14,dennisruyer
np7zs11,https://www.mixcloud.com/538dancedepartment/the-best-of-dance-department-682-with-special-guest-jay-hardway/,3745.7037641723,109.3645849228,44100,mixcloud,16,True,16,dennisruyer
238ln4j1,https://www.mixcloud.com/dannyhowarddj/danny-howard-presentsnothing-else-matters-radio-213/,3521.4454421769,69.22747612,44100,mixcloud,13,True,13,dannyhoward
2k6j25st,https://www.mixcloud.com/thecookoutmusic/the-cookout-130-ilan-bluestone/,3536.4455328798,102.965514183,44100,mixcloud,11,True,11,ilanbluestone
1hq5fjj9,https://www.mixcloud.com/DaddysGroove/genesis-271-daddys-groove-official-podcast/,3521.5383219955,106.9501657486,44100,mixcloud,13,True,13,daddysgroove
192s2qgk,https://soundcloud.com/thinkdifferent/rezz-shambhala-2016,5002.669569161,76.3356971741,44100,soundcloud,17,True,17,rezz
1t0s6tz9,https://soundcloud.com/steveaoki/aokis-house-413,3598.8114285714,54.9142999649,44100,soundcloud,18,True,18,steveaoki
1q5jvjzk,https://soundcloud.com/igniterecordings/firebeatz-presents-ignite-radio-022,3599.7257142857,54.9282512665,44100,soundcloud,20,True,20,firebeatz
1mdtvdck,https://www.mixcloud.com/anjunabeats/anjunabeats-worldwide-605-with-ilan-bluestone/,3565.702675737,105.0095243454,44100,mixcloud,11,True,11,ilanbluestone
28t1jbs1,https://soundcloud.com/firebeatz/firebeatz-presents-firebeatz-radio-192,3636.6106122449,55.4910697937,44100,soundcloud,17,True,17,firebeatz
f4zk1mk,https://www.mixcloud.com/beats1mixes/above-beyond-welcome-2017-beats-1-radio/,3605.6874376417,104.2052097321,44100,mixcloud,14,True,14,abovebeyond
1c1cpyxt,https://soundcloud.com/alesia-arkusha/mimo-weekly-podcast-012,3855.8223129252,58.8360958099,44100,soundcloud,11,True,11,missmonique
11r7dp3t,https://www.mixcloud.com/edmblog/ww-rave-culture-radio-031/,3576.3838548753,104.7967042923,44100,mixcloud,18,True,18,wandw
12p5yjm1,https://soundcloud.com/romanmesser/roman-messer-suanda-music-191-10-09-2019,3382.3608163265,51.6115264893,44100,soundcloud,12,True,12,romanmesser
29ps675k,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-320,3600.0653061224,54.933432579,44100,soundcloud,18,True,18,morganpage
u5gfzmk,https://soundcloud.com/armadaradio/armada-night-radio-092-vigel-guestmix,3546.7755102041,54.1202955246,44100,soundcloud,19,True,19,vigel
4bvq7s1,https://soundcloud.com/thump/mixed-by-bonobo,2973.5136961451,45.373085022,44100,soundcloud,11,True,11,bonobo
9jd9u71,https://www.mixcloud.com/PlastikFunk/funk-you-very-much-vol-251/,3769.6203174603,113.2464599609,44100,mixcloud,16,True,16,plastikfunk
28udxb0k,https://www.mixcloud.com/swankytunes/swanky-tunes-showland-237/,3677.7621768707,109.7470340729,44100,mixcloud,18,True,18,swankytunes
7r84tzt,https://soundcloud.com/pepandrash/pep-rash-rumors-radio-episode-7,3506.4946938776,53.5056591034,44100,soundcloud,16,True,16,pepandrash
zvyfc89,https://youtu.be/SmUPimhrrd8,3600.0065,108.9483690262,48000,youtube,21,True,21,unknown
2n03ydqt,https://www.mixcloud.com/GregorSalto/salto-sounds-vol-203/,3681.2916099773,109.6935501099,44100,mixcloud,17,True,17,gregorsalto
2mztcsst,https://www.mixcloud.com/AZ_Music/borgore-the-borgore-show-273/,3613.9073015873,106.9906206131,44100,mixcloud,25,True,25,borgore
1uvtx5rk,https://soundcloud.com/steveaoki/aokis-house-385,3598.3673469388,54.9075241089,44100,soundcloud,18,True,18,steveaoki
2ff2bhr9,https://www.mixcloud.com/%E6%B4%AA%E6%B8%85%E8%B2%B4/deadmau5-road-to-ultra-taiwan-20160911/,4658.4801814059,145.6655550003,44100,mixcloud,16,True,16,deadmau5
5lcl7s9,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-153,3568.3550113379,54.4499349594,44100,soundcloud,15,True,15,r3hab
25269z59,https://youtu.be/1-bvXVcXvLA,3383.0145833333,102.9910097122,48000,youtube,36,True,36,unknown
hzkt35t,https://youtu.be/Z5-yiLUkJvY,3576.2510416667,114.4088716507,48000,youtube,19,True,19,oliverheldens
1nbmxj79,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-225/,3600.1146485261,104.7618646622,44100,mixcloud,22,True,22,martingarrix
2pu031dk,https://youtu.be/WqjfrW0NNkE,3329.4113125,101.9995164871,48000,youtube,16,True,16,narimilani
11rq4gst,https://www.mixcloud.com/SpinninSessions/spinnin-sessions-347-artist-spotlight-michael-calfan/,3600.6254875283,108.4537000656,44100,mixcloud,18,True,18,unknown
sf6jmdt,https://www.mixcloud.com/AZ_Music/jauz-bite-this-radio-071/,3409.060861678,100.6217041016,44100,mixcloud,25,True,25,jauz
9jr5m41,https://soundcloud.com/rottnrollradio/zomboy-rott-n-roll-radio-034,3554.2465306122,54.2342939377,44100,soundcloud,22,True,22,zomboy
4pt2hbk,https://youtu.be/Wb8PeZOreXI,2950.3506575964,61.2178668976,44100,youtube,13,True,13,afrojack
jvss7qt,https://soundcloud.com/ltraurope2016art2/deadmau5-ultra-europe-2016-free-wwwfacebookcomlovetrancemusicforever,4652.5910204082,70.9937009811,44100,soundcloud,15,True,15,deadmau5
237cyh11,https://soundcloud.com/steveaoki/aokis-house-episode-346-sirius-bpm-air-date-92018,3584.2612244898,54.692281723,44100,soundcloud,18,True,18,steveaoki
28v836xt,https://www.mixcloud.com/Enhanced_Music/enhanced-sessions-530-with-kapera-richard-judge-live-enhanced-hq/,3365.3609070295,99.2383642197,44100,mixcloud,17,True,17,richardjudge
h1cgqlk,https://www.mixcloud.com/Firebeatz/firebeatz-presents-firebeatz-radio-195/,3617.3438548753,107.8987941742,44100,mixcloud,17,True,17,firebeatz
y0gv3dt,https://soundcloud.com/djpaulthomas/paul-thomas-presents-uv-radio-116-reflections-part-3,3604.9763265306,55.0083694458,44100,soundcloud,13,True,13,paulthomas
2hcwcxvk,https://soundcloud.com/zerothree-music/realprog-radio-presented-by-farius-057,3746.56,57.1687641144,44100,soundcloud,11,True,11,farius
1gsnbvvk,https://soundcloud.com/alyandfila/future-sound-of-egypt-616-with,7172.1534693878,109.4391727448,44100,soundcloud,24,True,24,alyfila
1kgjh2st,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-8-maastricht-1,3304.233877551,50.4197216034,44100,soundcloud,15,True,15,lucasandsteve
rhphrdk,https://youtu.be/Fq82tUj62eY,3600.0065,110.924695015,48000,youtube,18,True,18,catdealers
2mzx1w29,https://soundcloud.com/sirupmusic/federico-scavo-scavo-continuous-dj-mix,6088.018707483,92.8966026306,44100,soundcloud,20,True,20,federicoscavo
15g7tcy9,https://soundcloud.com/intentsfestival/intents-festival-2019-warmup-mix-keltek,3027.147755102,46.1914052963,44100,soundcloud,15,True,15,keltek
1zj2vqrt,https://soundcloud.com/maxximizeonair/blasterjaxx-present-maxximize-on-air-230,3578.2791836735,54.6010026932,44100,soundcloud,18,True,18,blasterjaxx
x294uc9,https://www.mixcloud.com/Wolfpack/wolfpack-midnight-hour-83/,3633.876462585,107.6084384918,44100,mixcloud,23,True,23,wolfpack
zvr8g21,https://soundcloud.com/jackedradio/afrojack-presents-jacked-radio-409,3556.7804081633,54.2729578018,44100,soundcloud,25,True,25,afrojack
h19gqr9,https://soundcloud.com/sandervandoorn/sander-van-doorn-identity-413,3401.010090703,51.8961238861,44100,soundcloud,17,True,17,sandervandoorn
2ptf1t9k,https://soundcloud.com/ineedr3hab/r3hab-i-need-r3hab-214,3576.2416326531,54.5699129105,44100,soundcloud,18,True,18,r3hab
28s9l55k,https://www.mixcloud.com/Avicii/avicii-levels-episode-055/,3863.2431746032,116.7015218735,44100,mixcloud,14,True,14,avicii
rf3h151,https://www.mixcloud.com/djsesion/david-guetta-dj-mix-359-14052017/,3474.726893424,99.6520013809,44100,mixcloud,17,True,17,davidguetta
2bqjf28k,https://www.mixcloud.com/MartinGarrix/the-martin-garrix-show-253/,3600.1146485261,107.1511640549,44100,mixcloud,18,True,18,martingarrix
13jb1k9t,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-346,3599.9608163265,54.9318389893,44100,soundcloud,17,True,17,morganpage
1dwq0sdk,https://youtu.be/f1nqnNiyaSE,3599.7728541667,114.2405519485,48000,youtube,17,True,17,oliverheldens
1uup4z21,https://soundcloud.com/monstercat/cotw204,3688.9380498866,56.2898578644,44100,soundcloud,19,True,19,unknown
1xnp5fuk,https://www.mixcloud.com/PromiseLand/amazing-show-402-by-promise-land/,3578.9380498866,108.2801647186,44100,mixcloud,18,True,18,promiseland
26yqu4mk,https://soundcloud.com/jackedradio/afrojack-presents-jacked-radio-376,3683.866122449,56.2121315002,44100,soundcloud,24,True,24,afrojack
1q612r7t,https://soundcloud.com/tritonalmusic/tritonia-234,3602.3640816327,54.9685096741,44100,soundcloud,18,True,18,tritonal
1uvcx9qk,https://www.mixcloud.com/AZ_Music/eddie-thoneick-kurd-maverick-spinnin-sessions-299/,3600.0682086168,106.8105010986,44100,mixcloud,20,True,20,eddiethoneick
9jbhqv1,https://www.mixcloud.com/AZ_Music/nervo-tomorrowland-one-world-radio-top-30-2019-07-05/,3580.099047619,104.4020986557,44100,mixcloud,20,True,20,nervo
qh0wy59,https://soundcloud.com/jay-hardway/jay-hardway-inspire-radio-36,3584.052244898,54.6890926361,44100,soundcloud,17,True,17,jayhardway
2hcwysdt,https://www.mixcloud.com/SJ_RM/sexy-by-nature-radio-284-sunnery-james-ryan-marciano/,3598.7678911565,107.571346283,44100,mixcloud,15,True,15,sunneryjamesandryanmarciano
2clumhhk,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-253-guestmix-valentino-khan/,3600.3004081633,108.6917762756,44100,mixcloud,25,True,25,valentinokhan
47ghcu1,https://youtu.be/Q-ITOU7aAzQ,3345.3634166667,100.9045228958,48000,youtube,20,True,20,sandervandoorn
1p7mzj59,https://soundcloud.com/assaf/assaf-fm-episode-174,3600.0391836735,54.9330339432,44100,soundcloud,14,True,14,assaf
1jjwx5zt,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-158-bingo-players/,3600.1610884354,108.6930036545,44100,mixcloud,19,True,19,bingoplayers
7mzukst,https://www.mixcloud.com/livesetsdjmixes/max-vangeli-code-radio-113-24-09-2015/,2723.2827210884,80.983622551,44100,mixcloud,12,True,12,maxvangeli
u83nrh1,https://soundcloud.com/amfamfamf/all-my-friends-radio-32,4232.7771428571,64.587849617,44100,soundcloud,16,True,16,destructo
1dwv5fxk,https://www.mixcloud.com/AZ_Music/moguai-tomorrowland-one-world-radio-invite-mix/,3601.2756462585,105.0721998215,44100,mixcloud,16,True,16,moguai
29szrljk,https://youtu.be/4hgUw5D3xoE,3658.1710416667,112.7907686234,48000,youtube,14,True,14,grooveandyes
w4b52k9,https://www.mixcloud.com/peterluts/peter-luts-presents-voyager-episode-266/,3663.737324263,111.1905212402,44100,mixcloud,13,True,13,peterluts
1c1gc9dt,https://youtu.be/NBXGvontxiQ,3638.0625625,116.2726564407,48000,youtube,18,True,18,oliverheldens
nn18ht1,https://soundcloud.com/mednas/radio-mednasmadness-30,3403.8857142857,51.9399700165,44100,soundcloud,14,True,14,mednas
npzzcj9,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-133,3601.8097732426,54.9601392746,44100,soundcloud,18,True,18,lucasandsteve
6r7k8u9,https://soundcloud.com/morganpage/morgan-page-in-the-air-best-of,3600.8344671202,54.9453907013,44100,soundcloud,15,True,15,morganpage
12l2xz19,https://soundcloud.com/heartfeldt/sam-feldt-radioshow-31-final-broadcast,3708.0555102041,56.5812330246,44100,soundcloud,15,True,15,samfeldt
20ds6bdt,https://www.mixcloud.com/spinninsessions2/spinnin-sessions-229-guestmix-hardwell-vs-kshmr/,3600.253968254,105.7380599976,44100,mixcloud,20,True,20,hardwell
1q6wvpk1,https://soundcloud.com/maxximizeonair/blasterjaxx-present-maxximize-on-air-268,3590.8702040816,54.7931270599,44100,soundcloud,18,True,18,blasterjaxx
1fsq7wu1,https://youtu.be/n60P6MF3Izc,3509.3775833333,107.5404481888,48000,youtube,17,True,17,hardwell
16c5jy1k,https://soundcloud.com/mennodejong/menno-de-jong-cloudcast-072-august-2018,3695.881292517,56.3954868317,44100,soundcloud,11,True,11,mennodejong
jwprgmk,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-029,3617.2016326531,55.1949129105,44100,soundcloud,18,True,18,mikewilliams
1r49znh1,https://soundcloud.com/stevevoidmusic/rf016,3600.2220408163,54.9358243942,44100,soundcloud,19,True,19,stevevoid
h2zdk99,https://soundcloud.com/popovmusic/interplay-radioshow-243-13-05-19,3615.7126530612,55.1721925735,44100,soundcloud,14,True,14,alexanderpopov
16d0r1tk,https://www.mixcloud.com/PromiseLand/amazing-show-421-by-promise-land/,3601.2292063492,108.7404413223,44100,mixcloud,16,True,16,promiseland
243mc649,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-360,3600.0653061224,54.933432579,44100,soundcloud,16,True,16,morganpage
2tkblp79,https://soundcloud.com/mikewilliamsontrack/mike-williams-on-track-033,3600.0653061224,54.933432579,44100,soundcloud,18,True,18,mikewilliams
1lgqv75k,https://youtu.be/NNqP_kCPyNE,3626.429375,115.8366594315,48000,youtube,20,True,20,oliverheldens
2hcxqrz9,https://soundcloud.com/ineedr3hab/i-need-r3hab-376-skytech-guest-mix,3589.7991836735,54.7767839432,44100,soundcloud,19,True,19,r3hab
13k8nz39,https://youtu.be/FbrDO6QeiCk,3616.4215625,109.6944551468,48000,youtube,18,True,18,bingoplayers
2m2nckck,https://soundcloud.com/stevevoidmusic/rf028,3600.0391836735,54.9330339432,44100,soundcloud,20,True,20,stevevoid
sfjk389,https://soundcloud.com/redux-recordings/suzy-solar-presents-we-are-trance-radio-026,3626.7363265306,55.3404006958,44100,soundcloud,12,True,12,suzysolar
12p0hjzk,https://soundcloud.com/lucasandsteve/lucas-steve-present-skyline-sessions-132,3600.292675737,54.9370203018,44100,soundcloud,18,True,18,lucasandsteve
hz14l59,https://youtu.be/S2I2ZCmwE0Y,3586.6071458333,110.1427431107,48000,youtube,20,True,20,hardwell
1fsb0fh1,https://www.mixcloud.com/thebesthouse/dimitri-vegas-like-mike-smash-the-house-208/,3626.678276644,106.9754400253,44100,mixcloud,16,True,16,dimitrivegasandlikemike
14g00b1k,https://soundcloud.com/intheairepisodes/morgan-page-in-the-air-episode-340,3599.7518367347,54.9286499023,44100,soundcloud,16,True,16,morganpage
1gslm7lt,https://youtu.be/XOfuznIDIZA,3453.8368333333,106.8036317825,48000,youtube,16,True,16,nickyromero
